0.779577 1.000000
0.682685 0.007903
0.043876 0.515189
0.699660 0.939244
0.663881 0.003952
0.779577 1.000000
0.682685 0.007903
0.043876 0.515189
0.699660 0.939244
0.663881 0.003952
