0.779577 1.000000
0.682685 0.007903
0.043876 0.515189
0.699660 0.939244
0.663881 0.003952
0.980151 0.520128
0.047793 0.495925
0.779577 1.000000
0.682685 0.007903
0.043876 0.515189
0.699660 0.939244
0.663881 0.003952
0.980151 0.520128
0.047793 0.495925
